long, lat, eventNumber
166.732,-78.2744,71688999
166.796,-78.4911,71689011
167.003,-78.0527,71689013
166.685,-78.2713,71689023
166.645,-78.3382,71689036
166.907,-78.1025,71689037
167.155,-78.0584,71689042
166.734,-78.2115,71689045
166.849,-78.1001,71689049
166.904,-78.1589,71689050
166.828,-78.1558,71689067
166.702,-78.0939,71689070
166.916,-78.1594,71689075
166.834,-78.1561,71689083
166.706,-78.2733,71689087
166.878,-78.2061,71689094
167.018,-78.1606,71689097
167.013,-78.2859,71689104
166.949,-78.1607,71689111
166.765,-78.4143,71689112
166.849,-78.3462,71689149
166.958,-78.1611,71689154
166.963,-78.1047,71689155
165.802,-79.5416,71689159
166.383,-78.4745,71689168
167.05,-78.0033,71689175
167.038,-78.0028,71689177
166.937,-78.2829,71689199
166.942,-78.1965,71689211
166.783,-78.154,71689227
167.132,-78.3571,71689236
166.536,-78.4809,71689243
167.03,-78.0025,71689244
166.831,-78.0995,71689252
166.888,-78.2809,71689255
166.892,-78.3479,71689315
166.72,-78.4884,71689376
167.078,-78.0558,71689439
166.911,-78.1594,71689460
166.994,-78.1061,71689474
164.151,-74.6782,71699199
166.76,-78.2226,71699705
166.96,-78.1706,71699740
166.915,-78.0069,71699747
167.111,-78.0144,71699776
166.725,-78.1613,71700074
166.761,-78.1628,71700091
166.979,-78.0093,71700126
166.816,-78.0029,71700137
166.395,-78.9493,71700178
166.642,-78.2816,71700194
166.489,-78.4911,71700255
166.932,-78.1696,71700298
166.977,-78.0608,71700340
166.676,-78.1024,71700341
166.88,-78.1675,71700362
166.801,-78.1644,71700438
166.723,-78.4238,71700577
166.882,-78.1107,71700597
166.917,-78.1122,71700622
166.791,-78.0533,71700674
166.969,-78.1708,71700728
167.235,-78.0186,71700734
166.678,-78.1591,71700740
167.282,-78.1019,71700762
167.226,-78.0182,71700773
166.942,-78.0078,71700779
166.807,-78.0539,71700789
167.034,-78.0112,71700791
167.024,-78.0108,71700808
167.21,-78.0177,71701076
167.241,-78.07,71701107
166.793,-78.1638,71701185
166.769,-78.5015,71701319
167.286,-78.1017,71701369
167.035,-78.0111,71701399
167.103,-78.0136,71701409
166.944,-78.1695,71701421
166.975,-78.0087,71701437
166.999,-78.0096,71701480
166.963,-78.1702,71701498
167.194,-78.0168,71701508
166.969,-78.1704,71701527
166.734,-78.221,71701535
166.728,-78.1608,71701536
167.092,-78.1183,71701540
166.894,-78.057,71701555
167.104,-78.0135,71701556
167.211,-78.0173,71701658
164.199,-74.6697,71703974
167.36,-78.0543,71710511
167.457,-78.0061,71710592
166.915,-78.0387,71710687
166.981,-78.0411,71710744
166.427,-78.4619,71710787
167.099,-78.149,71710829
167.028,-78.1515,71710845
166.953,-78.1488,71710856
166.727,-78.1398,71710910
166.664,-78.396,71710911
166.884,-78.146,71710916
167,-78.0413,71710994
166.646,-78.47,71711049
166.962,-78.1488,71711138
166.725,-78.1393,71711227
166.731,-78.3273,71711240
166.782,-78.0857,71711253
166.548,-78.3909,71711323
166.673,-78.325,71711377
166.685,-78.471,71711397
166.881,-78.0364,71711415
166.895,-78.0369,71711444
166.836,-78.1435,71711473
166.874,-78.0891,71711558
166.995,-78.0937,71711564
166.94,-78.3351,71711578
166.991,-78.1494,71711579
166.914,-78.1465,71711580
166.924,-78.0379,71711591
166.926,-78.0909,71711604
166.947,-78.1477,71711620
167.041,-78.1513,71711655
166.861,-78.1443,71711667
166.907,-78.1461,71711677
166.774,-78.474,71711963
166.977,-78.1487,71712041
166.807,-78.2011,71712051
166.553,-78.4654,71712061
166.705,-78.1939,71712074
166.945,-78.1475,71712097
166.728,-78.0298,71712111
166.746,-78.3272,71712151
167.02,-78.1502,71712168
166.935,-78.091,71712171
167.16,-78.0463,71712179
167.053,-78.1515,71712183
167.012,-78.094,71712184
166.879,-78.089,71712208
166.942,-78.0383,71712212
167.162,-78.1836,71712218
166.831,-78.1429,71712219
166.889,-78.1452,71712224
166.803,-78.0859,71712246
166.803,-78.1418,71712271
167.019,-78.0943,71712272
166.999,-78.1495,71712283
166.819,-78.1424,71712294
166.857,-78.0351,71712295
166.83,-78.1429,71712302
166.764,-78.0844,71712303
167.207,-78.0633,71721103
166.966,-78.1082,71721139
166.94,-78.0545,71721515
166.939,-78.0545,71721555
166.848,-78.1614,71721790
166.963,-78.2019,71721950
166.791,-78.3489,71721979
166.987,-78.1107,71722194
166.723,-78.157,71722221
166.817,-78.1041,71722229
166.734,-78.2802,71722230
167.153,-78.0632,71722246
166.846,-78.0008,71722249
166.817,-78.0508,71722261
166.719,-78.1569,71722293
166.692,-78.0994,71722322
166.809,-78.1607,71722378
167.039,-78.1668,71722401
166.436,-78.4072,71722415
166.958,-78.1666,71722421
166.912,-78.1647,71722430
166.653,-78.1545,71722442
166.92,-78.055,71722452
166.962,-78.1669,71722467
166.605,-78.1525,71722487
166.668,-78.2781,71722505
166.658,-78.1551,71722804
166.836,-78.1057,71722837
166.84,-78.0013,71722840
166.839,-78.1625,71722852
166.827,-78.1056,71723032
166.757,-78.1029,71723038
166.838,-78.0525,71723042
167.061,-78.1146,71723076
166.881,-78.1643,71723099
166.913,-78.1091,71723111
167.227,-78.0155,71723112
166.897,-78.165,71723118
166.779,-78.1605,71723135
166.885,-78.1646,71723147
166.95,-78.0059,71723148
166.856,-78.1636,71723158
166.87,-78.1642,71723170
166.85,-78.0532,71723183
167.026,-78.0086,71723199
166.849,-78.1634,71723209
166.72,-78.1582,71723226
166.871,-78.2177,71723239
166.873,-78.1644,71723251
167.033,-78.1137,71723253
166.637,-78.3449,71723263
166.815,-78.0907,71730495
166.77,-78.2036,71730677
166.903,-78.0911,71733015
166.559,-78.3208,71733029
166.714,-78.1395,71733105
166.899,-78.091,71733123
166.774,-78.1418,71733127
166.688,-78.0828,71733134
167.004,-78.1506,71733154
167.004,-78.1506,71733162
166.74,-78.1406,71733179
166.794,-78.1427,71733280
166.708,-78.1394,71733299
166.855,-78.0894,71733302
166.775,-78.0863,71733333
166.975,-78.041,71733346
166.827,-78.144,71733362
167.27,-78.0511,71733381
166.884,-78.1463,71733385
167.059,-78.1526,71733395
167.001,-78.0949,71733403
166.866,-78.1458,71733783
167.17,-78.0481,71733852
166.748,-78.1414,71733866
166.718,-78.1959,71733868
166.897,-78.0914,71733915
167.091,-78.0455,71733928
166.894,-78.0384,71733987
167.004,-78.4824,71734013
166.816,-78.1441,71734031
166.925,-78.1483,71734145
167.155,-78.1007,71734205
167.017,-78.0612,71743103
166.916,-78.111,71743194
166.904,-78.356,71743276
167.115,-78.118,71743299
166.966,-78.0082,71743429
167.124,-78.5088,71743542
167,-78.1628,71750544
166.681,-78.4848,71750612
167.02,-78.4217,71750626
167.123,-78.0069,71750753
166.98,-78.1059,71750783
167.023,-78.1607,71750837
167.198,-78.1893,71750881
167.147,-78.0584,71750920
166.929,-78.1041,71750943
166.918,-78.0504,71750991
166.734,-78.2118,71751018
166.831,-78.1563,71751037
167.089,-78.0055,71751098
166.964,-78.0521,71751159
166.871,-78.1578,71751168
166.812,-78.1556,71751171
166.879,-78.1581,71751173
166.774,-78.1541,71751221
167.057,-78.1616,71751226
167.01,-78.0536,71751228
166.649,-78.1492,71751246
167.089,-78.0562,71751270
166.628,-78.4072,71751294
166.882,-78.1581,71751295
166.936,-78.0001,71751407
166.834,-78.2126,71751417
166.631,-78.4072,71751439
167.034,-78.0035,71751457
166.932,-78.1039,71751487
166.957,-78.1608,71751495
166.962,-78.0011,71751501
166.905,-78.1589,71751502
166.93,-78.1039,71751507
166.996,-78.0022,71751511
166.651,-78.0399,71751539
166.938,-78.1601,71751543
166.762,-78.0443,71751706
166.827,-78.1559,71751715
166.802,-78.214,71751727
166.976,-78.0523,71751747
167.111,-78.0568,71751842
167.105,-78.0619,71759679
166.928,-78.0558,71759690
166.367,-78.4755,71759729
166.766,-78.1592,71759754
166.771,-78.1033,71759755
167.019,-78.1656,71759787
166.836,-78.1619,71759818
167.039,-78.1663,71759852
166.429,-78.4812,71759866
166.854,-78.1625,71759874
166.986,-78.0071,71759875
166.747,-78.1024,71759880
166.716,-78.1573,71759907
166.684,-78.4155,71759922
167.058,-78.0095,71759949
166.738,-78.0489,71759950
166.991,-78.0582,71760004
166.744,-78.2176,71760017
166.522,-78.4843,71760109
166.783,-78.1599,71760125
166.632,-78.1539,71760166
166.525,-78.1495,71760172
166.73,-78.2796,71760183
166.358,-78.4026,71760190
166.696,-78.1565,71760200
166.745,-78.1584,71760213
166.941,-78.0056,71760214
166.928,-78.0051,71760234
166.641,-78.2766,71760242
166.979,-78.0577,71760253
166.905,-78.1642,71760262
166.953,-78.1661,71760263
166.8,-78.1605,71760274
166.665,-78.1552,71760288
166.655,-78.1548,71760313
166.764,-78.1591,71760331
166.827,-78.2182,71760334
166.521,-78.3384,71760342
166.961,-78.1664,71760370
167.175,-78.1173,71760377
166.734,-78.1579,71760378
166.703,-78.1007,71760411
166.721,-78.2793,71760426
166.59,-78.4867,71760478
166.102,-78.9207,71760483
167.002,-78.0583,71760498
166.352,-78.7231,71760543
166.957,-78.11,71760554
166.582,-78.4864,71760563
166.967,-78.1664,71760579
166.427,-78.0892,71760586
166.786,-78.1599,71760614
166.912,-78.1644,71760619
166.993,-78.0073,71760629
166.731,-78.3459,71760639
166.321,-78.4752,71760646
166.933,-78.1091,71760653
166.78,-78.1596,71760654
166.837,-78.1056,71760659
166.63,-78.4884,71760670
166.729,-78.1576,71760690
166.367,-78.9314,71760732
167.065,-78.1138,71760734
166.643,-78.3428,71760746
166.828,-78.1614,71760754
167.041,-78.0089,71760759
166.697,-78.1563,71760760
166.827,-78.0012,71760768
166.948,-78.0564,71760770
166.757,-78.1587,71760786
166.947,-78.1657,71760797
166.741,-78.2172,71760818
167.123,-78.1155,71760828
166.916,-78.1646,71760830
166.803,-78.1604,71760841
166.796,-78.1601,71760852
166.865,-78.0028,71760863
166.765,-78.347,71760869
166.914,-78.1083,71760890
166.66,-78.1548,71760897
166.885,-78.1633,71760906
166.957,-78.354,71760914
166.905,-78.0042,71760921
167.063,-78.1136,71760923
166.942,-78.2009,71760942
166.778,-78.1594,71760945
166.753,-78.2176,71760957
166.89,-78.1074,71760970
166.771,-78.1591,71760984
166.997,-78.1672,71760992
166.883,-78.054,71761002
166.999,-78.1113,71761009
166.905,-78.1641,71761030
166.865,-78.1064,71761045
166.925,-78.1648,71761054
166.917,-78.286,71761062
166.943,-78.1654,71761069
166.968,-78.2018,71761097
166.698,-78.0469,71761098
166.779,-78.1593,71761114
166.949,-78.1656,71761136
167.084,-78.0608,71761137
167.047,-78.1662,71761138
167.204,-78.014,71761145
166.979,-78.1665,71761146
167.109,-78.0109,71761164
166.97,-78.1661,71761277
166.765,-78.1026,71761289
167.041,-78.1126,71761290
167.18,-78.0131,71761291
166.742,-78.4915,71761306
166.91,-78.0547,71761311
166.821,-78.2175,71761312
167.003,-78.0579,71761313
166.898,-78.1636,71761319
166.835,-78.1613,71761323
166.999,-78.1671,71761324
166.784,-78.1594,71761334
166.765,-78.4923,71761343
166.557,-78.4848,71761358
167.015,-78.1649,71761367
166.974,-78.057,71761376
166.884,-78.1629,71761389
166.899,-78.1636,71761401
166.933,-78.1648,71761412
166.679,-78.1486,71769470
166.883,-78.0475,71769569
166.729,-78.2708,71769986
166.716,-78.1494,71770177
166.898,-78.1562,71770475
166.799,-78.1525,71770495
166.751,-78.4823,71770521
166.92,-78.157,71770569
166.708,-78.0933,71770732
166.83,-78.1536,71770786
166.987,-78.1591,71770793
167.121,-78.0551,71770848
167.094,-78.0542,71770850
166.981,-78.1589,71770883
166.999,-78.1595,71770893
166.998,-78.1594,71770986
167.059,-78.0025,71771060
166.887,-78.1556,71771110
166.827,-78.045,71771158
167.049,-78.0528,71771159
167.062,-78.106,71771208
166.541,-78.4747,71771253
166.569,-78.1436,71771298
166.897,-78.156,71771332
166.891,-78.2032,71771347
167.163,-78.0059,71771445
166.626,-78.1458,71771459
166.779,-78.1516,71771999
167.181,-78.057,71772016
166.626,-78.3328,71772322
166.865,-78.2108,71772415
166.699,-78.1486,71772482
166.784,-78.0962,71772503
167.479,-78.1478,71772524
166.512,-78.1412,71772543
167.272,-78.0596,71772559
166.806,-78.097,71772564
166.943,-78.1929,71772589
166.822,-78.274,71772601
166.638,-78.1462,71772605
166.777,-78.4085,71772614
166.984,-78.1589,71772635
167.138,-78.005,71772637
166.797,-78.1523,71772654
166.871,-78.155,71772675
166.645,-78.038,71772680
166.695,-78.268,71772697
166.859,-78.2106,71772698
167.013,-78.1599,71772735
166.77,-78.1513,71772764
166.978,-78.1031,71772803
166.73,-78.4066,71772817
166.863,-78.1548,71772820
166.862,-78.1547,71772852
166.964,-78.0499,71772887
166.867,-78.1549,71773196
166.926,-78.1014,71773264
166.874,-78.276,71773278
167.135,-78.005,71773291
166.625,-78.4777,71773314
167.064,-78.1061,71773327
167.133,-78.005,71773370
166.822,-78.1533,71773379
167.041,-78.002,71773396
166.97,-78.1029,71773407
167.243,-78.059,71773451
167.031,-78.0522,71773469
166.997,-78.1594,71773518
166.842,-78.1541,71773526
166.872,-78.1552,71773527
166.742,-78.3371,71773564
167.008,-78.1914,71773581
166.958,-78.1583,71773583
166.762,-78.155,71783126
166.825,-78.4147,71783391
167.052,-78.1626,71784037
166.967,-78.1625,71784100
167.068,-78.1102,71784228
167.028,-78.1619,71784693
166.506,-78.4031,71784757
166.728,-78.3409,71784761
166.959,-78.0032,71784765
166.777,-78.0472,71784975
166.857,-78.2148,71785076
166.972,-78.4196,71785091
166.719,-78.1536,71785106
166.751,-78.1548,71785107
166.868,-78.1592,71785148
167.085,-78.0072,71785213
166.895,-78.001,71785279
166.749,-78.2136,71785350
166.76,-78.3422,71785534
166.848,-78.1585,71785549
166.406,-78.4742,71785642
166.317,-78.4703,71785953
166.743,-78.1546,71785982
166.808,-78.2158,71786016
166.608,-78.4816,71786070
167.119,-78.4976,71786082
166.619,-78.4074,71786114
166.659,-78.1515,71786129
166.712,-78.1534,71786424
166.868,-78.1592,71786477
166.875,-78.0508,71786603
166.857,-78.1588,71786648
166.728,-78.154,71786725
166.953,-78.1976,71786804
167.027,-78.1619,71786811
166.493,-78.1446,71786911
167.058,-78.1629,71786959
166.848,-78.1585,71787050
166.768,-78.4871,71787082
166.965,-78.054,71787371
166.916,-78.1052,71787384
166.764,-78.1553,71787455
166.949,-78.162,71787456
166.929,-78.1056,71787473
166.748,-78.1547,71787523
166.97,-78.1625,71787569
166.8,-78.1566,71787570
167.007,-78.0553,71787620
166.972,-78.2834,71787648
166.865,-78.159,71787649
166.841,-78.2141,71787655
166.775,-78.4872,71787685
167.115,-78.0588,71787704
166.704,-78.4847,71787813
167.064,-78.0572,71787836
166.769,-78.1554,71787837
166.947,-78.0531,71787855
166.992,-78.1632,71787897
166.508,-78.9264,71788497
166.872,-78.1591,71788524
166.808,-78.1568,71788531
167.055,-78.003,71801550
167.124,-78.0555,71801707
166.899,-78.1562,71801753
166.915,-78.1008,71802505
166.849,-78.0984,71802687
166.927,-78.0484,71802761
167.204,-78.0069,71802878
167.141,-78.1483,71802929
166.798,-78.4813,71803182
166.723,-78.0932,71803919
166.757,-78.1496,71804811
167.174,-78.0557,71806089
166.951,-78.1565,71806228
167.049,-78.1045,71806401
166.837,-78.1525,71806428
166.947,-78.101,71806437
167.031,-78.1038,71806458
167.055,-78.0519,71806459
167.116,-78.0538,71806488
167.054,-78.1598,71806606
166.912,-78.1552,71806626
166.998,-78.1581,71806642
166.784,-78.0428,71806644
166.735,-78.1488,71806922
166.665,-78.1463,71807079
166.989,-78.1579,71807083
166.808,-78.1515,71807091
166.963,-78.049,71807141
166.93,-78.1559,71807210
166.829,-78.1524,71807390
167.006,-78.0003,71807508
166.838,-78.1528,71807559
166.795,-78.1512,71807591
166.841,-78.2731,71807654
166.989,-78.1893,71807763
166.766,-78.4799,71807892
167.015,-78.1036,71807931
166.854,-78.1535,71807954
167.23,-78.0578,71807966
166.804,-78.272,71807999
167.142,-78.0551,71808007
166.903,-78.1553,71808018
167.09,-78.1061,71808029
167.27,-78.0588,71808040
167.044,-78.1048,71808070
167.159,-78.1083,71808093
167.071,-78.1057,71808095
167.393,-78.0116,71808113
166.955,-78.0492,71808184
167.353,-78.011,71808252
166.89,-78.155,71808266
167.16,-78.0558,71808277
167.188,-78.0064,71808285
167.301,-78.0598,71808311
167.212,-78.0574,71808312
167.122,-78.0043,71808321
167.107,-78.0542,71808467
166.877,-78.3402,71808495
166.805,-78.2724,71808502
166.95,-78.1573,71808563
167.14,-78.0554,71808567
167.008,-78.0009,71808604
166.886,-78.0472,71808691
167.024,-78.0518,71808699
166.934,-78.1569,71808708
166.929,-78.0487,71808743
166.839,-78.1536,71808760
166.973,-78.2786,71809027
166.844,-78.0407,71839152
166.657,-78.1419,71840434
166.707,-78.1438,71840518
166.846,-78.1487,71840525
166.764,-78.1457,71840693
166.844,-78.4754,71842793
167.117,-78.0496,71842806
166.909,-78.1503,71842852
166.747,-78.0362,71844497
166.802,-78.2036,71844531
166.772,-78.037,71844735
166.879,-78.148,71844775
167.005,-78.4787,71844889
167.007,-78.152,71845084
166.85,-78.1466,71845107
166.602,-78.4653,71845126
167.019,-78.0449,71845155
166.606,-78.3224,71845345
167.144,-78.1005,71845905
166.77,-78.143,71845978
166.355,-78.8961,71846046
166.896,-78.1473,71846130
166.893,-78.4738,71846162
166.843,-78.1454,71846228
166.992,-78.0954,71846271
166.985,-78.0952,71846325
166.74,-78.1966,71846338
166.864,-78.0908,71846671
166.922,-78.0927,71846691
166.783,-78.0358,71846711
166.87,-78.1457,71846853
166.743,-78.2603,71846887
167.043,-78.1514,71846895
167.233,-78,71846911
166.776,-78.4692,71846922
166.845,-78.1447,71846986
166.979,-78.1493,71847019
167.087,-78.0455,71847072
166.838,-78.2015,71847107
167.078,-78.0451,71847197
167.048,-78.1513,71847207
167.141,-78.1811,71847221
166.734,-78.1405,71847245
166.863,-78.329,71847313
166.928,-78.1471,71847382
166.812,-78.4696,71847422
166.744,-78.4673,71847431
167.034,-78.2696,71847472
166.828,-78.2015,71847497
167.058,-78.1512,71847498
166.721,-78.1397,71847508
167.164,-78.0473,71847509
166.754,-78.3942,71847525
166.72,-78.1396,71847537
166.963,-78.148,71847560
166.809,-78.2007,71847561
166.742,-78.467,71847579
166.878,-78.0902,71847608
166.741,-78.1403,71847618
166.628,-78.4631,71847644
166.504,-78.4586,71847670
166.716,-78.3233,71847793
166.79,-78.1417,71847828
167.11,-78.147,71847993
166.762,-78.3245,71847995
166.844,-78.0884,71848072
166.66,-78.4635,71848086
167.031,-78.0947,71848100
166.818,-78.2003,71848108
166.993,-78.1483,71848131
167.092,-78.0966,71848163
166.966,-78.3313,71848165
167.037,-78.2686,71848178
166.918,-78.1456,71848299
166.938,-78.1462,71848327
166.903,-78.1449,71848413
167.338,-78.001,71848426
167.042,-78.0423,71848562
166.809,-78.3254,71848631
167.025,-78.1487,71848695
166.958,-78.1464,71848726
166.964,-78.0913,71849069
167.039,-78.1485,71849165
166.946,-78.4711,71849173
166.858,-78.468,71849386
167.124,-78.096,71849525
166.767,-78.1388,71849602
167.269,-78.0478,71849768
167.139,-78.0438,71849880
167.049,-78.1479,71849900
166.866,-78.0869,71849921
167.004,-78.0915,71849943
166.86,-78.4667,71850290
166.917,-78.1426,71850704
167.049,-78.3302,71850749
166.631,-78.4584,71850782
166.991,-78.1449,71850812
166.975,-78.1443,71850836
166.999,-78.1451,71850849
166.812,-78.4643,71850858
166.802,-78.1381,71851107
166.887,-78.1411,71851158
166.919,-78.1419,71851237
166.966,-78.1434,71851322
166.868,-78.1401,71851393
166.828,-78.1964,71851439
166.947,-78.0358,71851463
166.877,-78.1403,71851476
166.933,-78.0352,71851510
166.979,-78.0367,71851555
166.334,-78.8839,71851593
166.787,-78.1947,71851628
166.68,-78.232,71851664
166.242,-78.5842,71851665
166.588,-78.1295,71851686
166.759,-78.3193,71851709
166.877,-78.1398,71851785
167.021,-78.0897,71851803
166.854,-78.0842,71851815
166.907,-78.1405,71851869
166.929,-78.3245,71851871
166.886,-78.465,71851889
166.981,-78.143,71851906
166.593,-78.4549,71851932
166.966,-78.0357,71851938
166.878,-78.4646,71851947
166.731,-78.1343,71851948
167.003,-78.1436,71851956
166.757,-78.4606,71851966
166.721,-78.4594,71851978
166.782,-78.2547,71851984
166.905,-78.1403,71852001
166.477,-78.4506,71852002
166.607,-78.1295,71852059
166.756,-78.135,71852067
166.834,-78.1378,71852069
167.047,-78.1448,71852079
166.798,-78.1365,71852095
166.919,-78.1405,71852106
166.779,-78.029,71852132
166.563,-78.1278,71852152
166.745,-78.1345,71852167
166.979,-78.0357,71852196
166.713,-78.0786,71852205
166.957,-78.1417,71852206
166.756,-78.1925,71852218
166.785,-78.2544,71852233
167.01,-78.1433,71852287
167.035,-78.1441,71852342
166.814,-78.2552,71852383
166.891,-78.1393,71852483
166.677,-78.3838,71852486
166.688,-78.132,71852519
166.806,-78.1362,71852534
166.789,-78.1932,71852542
166.966,-78.0869,71852552
166.602,-78.2147,71852562
166.907,-78.1394,71852596
166.892,-78.139,71852597
166.775,-78.2533,71852670
166.742,-78.1335,71852673
166.771,-78.1922,71852682
166.84,-78.137,71852696
166.484,-78.6885,71852697
166.903,-78.1392,71852698
166.918,-78.0331,71852718
166.9,-78.0323,71852726
166.64,-78.455,71852749
166.665,-78.1306,71852761
166.676,-78.131,71852767
166.774,-78.3864,71852768
166.736,-78.3851,71852778
166.905,-78.0325,71852785
166.821,-78.1362,71852788
167.047,-78.1436,71852795
166.874,-78.0833,71852838
167.07,-78.0376,71852859
166.565,-78.1267,71852861
166.771,-78.0276,71852871
166.914,-78.1919,71852886
166.823,-78.1361,71852913
166.687,-78.4565,71852922
166.926,-78.1395,71852925
166.814,-78.2541,71852954
166.549,-78.4513,71852955
166.832,-78.1939,71852956
167.056,-78.1436,71852963
166.872,-78.1377,71852964
166.856,-78.1371,71852992
166.786,-78.3178,71853002
166.97,-78.1406,71853212
166.971,-78.1401,71853617
166.987,-78.086,71853658
166.911,-78.2562,71853867
166.923,-78.0318,71853929
166.753,-78.2505,71853941
166.724,-78.2467,71853945
166.822,-78.1347,71853988
166.896,-78.0825,71853990
166.823,-78.1347,71853991
166.962,-78.0328,71854020
167.061,-78.0878,71854031
166.81,-78.1342,71854040
166.89,-78.1369,71854045
166.982,-78.1399,71854048
166.618,-78.452,71854054
166.885,-78.1942,71854074
167.039,-78.0352,71854078
166.77,-78.3844,71854092
166.831,-78.1348,71854116
166.879,-78.0817,71854136
167.075,-78.1427,71854187
166.876,-78.0816,71854197
166.961,-78.1389,71854222
166.717,-78.246,71854227
167.003,-78.4641,71854228
166.915,-78.0828,71854233
166.857,-78.1355,71854235
167.027,-78.1411,71854244
167.143,-78.0901,71854251
166.815,-78.134,71854253
166.718,-78.4554,71854255
166.893,-78.1367,71854266
166.788,-78.0785,71854289
166.807,-78.1336,71854304
166.731,-78.131,71854315
166.855,-78.1928,71854316
166.968,-78.0326,71854327
166.857,-78.1353,71854376
166.748,-78.2495,71854386
166.889,-78.1363,71854402
166.903,-78.4607,71854409
166.623,-78.3786,71854417
166.698,-78.4544,71854420
167.056,-78.1417,71854444
166.99,-78.085,71854455
166.868,-78.4595,71854456
167.085,-78.1423,71854483
166.888,-78.3187,71854489
166.897,-78.0817,71854501
166.869,-78.1354,71854507
166.892,-78.0297,71854515
166.929,-78.1373,71854527
166.979,-78.0326,71854539
166.993,-78.0329,71854547
166.895,-78.1363,71854562
167.071,-78.0873,71854574
167.048,-78.0347,71854584
166.967,-78.1386,71854599
167.046,-78.0346,71854601
166.994,-78.1395,71854626
166.827,-78.1913,71854628
167.083,-78.1422,71854651
166.76,-78.456,71854661
166.863,-78.0804,71854671
166.977,-78.3214,71854698
166.933,-78.0827,71854712
166.996,-78.1393,71854719
166.794,-78.1325,71854739
166.687,-78.1287,71854741
166.471,-78.4454,71854751
166.929,-78.0307,71854777
167.112,-78.0885,71854780
166.966,-78.1383,71854782
166.796,-78.1324,71854786
166.996,-78.0327,71854795
166.977,-78.0321,71854803
167.063,-78.1413,71854806
166.996,-78.1391,71854819
166.74,-78.6875,71854842
167.005,-78.0329,71854849
166.574,-78.0696,71854856
166.845,-78.134,71854858
166.796,-78.1323,71854863
167.022,-78.1398,71854868
166.866,-78.1348,71854872
167.086,-78.0874,71854876
166.876,-78.0805,71854877
166.885,-78.1353,71854891
166.802,-78.1324,71854904
166.873,-78.0803,71854907
166.933,-78.1369,71854918
166.712,-78.4537,71854976
166.871,-78.1347,71855001
166.833,-78.0269,71855005
166.974,-78.1381,71855006
166.585,-78.4489,71855016
166.633,-78.4505,71855022
166.86,-78.1342,71855023
166.701,-78.2439,71855031
166.847,-78.0274,71855039
166.986,-78.1385,71855043
166.433,-78.4433,71855044
166.883,-78.135,71855061
166.782,-78.2497,71855077
166.839,-78.0788,71855080
166.885,-78.1924,71855086
166.637,-78.3093,71855096
166.952,-78.1372,71855106
166.695,-78.3111,71855110
166.766,-78.3822,71855121
166.828,-78.1329,71855134
166.915,-78.1359,71855141
166.855,-78.1913,71855142
167.069,-78.0343,71855167
166.854,-78.1912,71855169
167.041,-78.1398,71855185
166.838,-78.1331,71855190
166.589,-78.1241,71855197
166.647,-78.4509,71855206
166.823,-78.2508,71855211
166.818,-78.1324,71855221
166.75,-78.1299,71855235
166.951,-78.1369,71855276
167.027,-78.1392,71855278
167.07,-78.1406,71855287
167.052,-78.14,71855295
166.824,-78.19,71855296
166.927,-78.1361,71855303
166.738,-78.2477,71855313
166.689,-78.1851,71855327
166.725,-78.1863,71855369
166.831,-78.1326,71855375
166.891,-78.1347,71855376
166.754,-78.1298,71855377
166.95,-78.1367,71855384
166.911,-78.0807,71855400
166.818,-78.3831,71855401
167.017,-78.1387,71855416
166.877,-78.1341,71855428
166.781,-78.249,71855438
167.027,-78.139,71855439
166.476,-78.4441,71855447
167.026,-78.0326,71855455
166.916,-78.1354,71855456
166.792,-78.1311,71855466
166.638,-78.5148,71855478
166.549,-78.3739,71855479
166.971,-78.1372,71855491
167.099,-78.0867,71855634
166.751,-78.1294,71855662
166.962,-78.1367,71855678
167.008,-78.1381,71855682
166.839,-78.1325,71855686
166.895,-78.0797,71855717
166.733,-78.38,71855718
166.634,-78.3765,71855722
166.739,-78.3114,71855736
167.025,-78.0321,71855748
166.687,-78.6858,71855755
166.732,-78.1286,71855763
167.038,-78.1388,71855775
166.975,-78.0823,71855794
166.843,-78.3148,71855801
166.739,-78.1286,71855812
166.831,-78.0773,71855820
167.048,-78.139,71855828
166.714,-78.1278,71855834
167.097,-78.1404,71855837
167.061,-78.085,71855842
167.1,-78.1405,71855851
167,-78.031,71855856
166.609,-78.3753,71855861
166.984,-78.137,71855864
167.085,-78.0337,71855881
166.898,-78.0794,71855883
166.85,-78.0262,71855884
166.711,-78.1849,71855933
167.085,-78.14,71855968
167.079,-78.0334,71856005
166.884,-78.1909,71856011
166.916,-78.1346,71856016
167.074,-78.0332,71856023
166.922,-78.1347,71856029
166.604,-78.4476,71856037
166.761,-78.4529,71856041
167.085,-78.1399,71856048
166.924,-78.3855,71856053
166.74,-78.1858,71856061
167.004,-78.1373,71856070
167.023,-78.1379,71856074
167,-78.1371,71856085
167.141,-78.0352,71856090
166.611,-78.4476,71856101
166.738,-78.1281,71856115
166.977,-78.2545,71856123
167.108,-78.1403,71856124
166.706,-78.3097,71856130
166.8,-78.6786,71856163
167.061,-78.0845,71856208
167.072,-78.1392,71856219
167.088,-78.1396,71856221
167.167,-78.0359,71856232
167.087,-78.1395,71856249
166.999,-78.3192,71856309
167.186,-78.0882,71856321
167.015,-78.031,71856352
166.91,-78.1339,71856361
166.809,-78.4539,71856362
166.972,-78.1851,71856370
